videoId,view,date
z1W4c7ym49Y,15693254,2022-4-3
sJZoMJfIpmA,354205,2022-4-3
W5IVzLi-Rug,825425,2022-4-3
Ru7OFsuHa8s,698210,2022-4-3
dYvQcVG_dVg,830827,2022-4-3
yfEUPlRuPac,646080,2022-4-3
8nI1CDsNZI0,10874239,2022-4-3
9mj2QJE-UOI,934744,2022-4-3
oLOSu6ocgUU,2302864,2022-4-3
YVdA-QCcXYc,729308,2022-4-3
iYjjKmBok9o,324902,2022-4-3
6K-LSyE1Ywg,2844116,2022-4-3
eJjz3owWnbU,463683,2022-4-3
nNwc1af21N0,56806,2022-4-3
5yLeO2KtgCI,63707,2022-4-3
rbPa0Qp3zJQ,3665525,2022-4-3
fR2texlVKJo,2263466,2022-4-3
EjlMPu5sEgw,14809972,2022-4-3
uBaIR-yvjdk,637597,2022-4-3
WGgEFoI9MhE,14020260,2022-4-3
xfrS_3gRdrg,1503032,2022-4-3
DU0IeW9BCzY,5358119,2022-4-3
k7cpjmkc1Rw,3943956,2022-4-3
yXUPlFjikr0,330095,2022-4-3
khRDaLiyGdA,2272581,2022-4-3
f_djNpDqm3Q,2118981,2022-4-3
sxMUJSK5u4g,1097587,2022-4-3
Lx1PNCat-Q0,892218,2022-4-3
QP-caiSnm2Q,276750,2022-4-3
edp420amW1s,593861,2022-4-3
5L8eoqaZ6WU,1588685,2022-4-3
V_5mwG9M5Eo,940054,2022-4-3
K57XcDsUl6A,1674951,2022-4-3
nK4v-Xjx7mM,802259,2022-4-3
Lq9eqHDKJPE,3680658,2022-4-3
JqwKeddXPOg,3196023,2022-4-3
o_xMgw2j9v8,1225732,2022-4-3
0ziNItsX3iQ,646035,2022-4-3
rDyZ3VgjcCE,1223235,2022-4-3
w0sSTxFSAlQ,378536,2022-4-3
P4uBibShEK0,515805,2022-4-3
gP8iNSq6Kwc,811180,2022-4-3
nTuz_POqV9c,688954,2022-4-3
hiekN5DmNZE,926505,2022-4-3
mEs80XOSSHQ,0,2022-4-3
fCf4mFiR--w,816105,2022-4-3
Ebo53CjuQAA,310189,2022-4-3
-ivI-Vb920I,287295,2022-4-3
Hya6rBRCd6Y,250592,2022-4-3
53rJX52p3G8,614367,2022-4-3
dHnFHQSGK3Q,436260,2022-4-3
z9tsfkdgByA,4777405,2022-4-3
bS_qxC5_quM,509538,2022-4-3
9lpIj8vAJC0,157804,2022-4-3
f4B6ydELWQY,1100295,2022-4-3
p4vzp9MCg1w,4091727,2022-4-3
9S0-GoCSk38,3326187,2022-4-3
uzEEffCJOjs,928444,2022-4-3
0LGn4esfu2M,274313,2022-4-3
Z5VxUvL_uBo,4544947,2022-4-3
8ZdLXELdF9Q,2812599,2022-4-3
Dx-_i0RWwNc,289443,2022-4-3
euBur-z_lmk,229811,2022-4-3
ZRCzLtCsIQs,2566503,2022-4-3
u5r8B1fDB8g,1817850,2022-4-3
ydprczRfM48,152895,2022-4-3
r_3n1KNNigI,130022,2022-4-3
eGfyyU9qouA,2457289,2022-4-3
mDN9o6GQdm4,354932,2022-4-3
tuWw5EQPGlc,1454590,2022-4-3
_VIeV_LZXHM,6578600,2022-4-3
o5lZMlrsdXM,1447700,2022-4-3
cYfUaHljuKg,3734038,2022-4-3
lJGLjlVZvQo,1093052,2022-4-3
7wbd6ffvXm8,4513718,2022-4-3
063INZy-ZtM,750232,2022-4-3
K35AflEvvc8,503111,2022-4-3
npVP58NvdQ8,924921,2022-4-3
mO0s9WTI-eU,726224,2022-4-3
ZmM5OgXXVA4,292059,2022-4-3
tftbi551s8Q,914892,2022-4-3
pCle6CqymLY,487549,2022-4-3
TGJ9-1LWFtE,1816500,2022-4-3
gRqv6tQZ3po,487077,2022-4-3
lFQW5S_xH1o,2799182,2022-4-3
pMNnZIz6YYM,2639564,2022-4-3
Mm8Ej2xG_O8,326408,2022-4-3
mcQs0iQE0bs,2387356,2022-4-3
YPm9T622OX0,1551624,2022-4-3
cr9iLdXK9ik,611744,2022-4-3
oFEChsGiQ6A,332603,2022-4-3
HmiEOSUtIfA,496446,2022-4-3
08zYuyX3mRo,401547,2022-4-3
F0hEfm_Bnkg,161909,2022-4-3
BKfHokGY-R8,320117,2022-4-3
PluDFsVo3z0,4309669,2022-4-3
vbhgQ_C_jaM,483776,2022-4-3
alDkHjliogE,767195,2022-4-3
WCTiDGl8Di0,1260118,2022-4-3
8ZVrn4lHLqw,723942,2022-4-3
XN3oe_aAQ40,590480,2022-4-3
qNIhngowViI,19008579,2022-4-3
I16cQyBxsKw,361531,2022-4-3
j7pM4M9tO70,761233,2022-4-3
Lxr3BV-t0Tc,378624,2022-4-3
Lt7KxY8V4jM,344028,2022-4-3
7AdZnOhL1Ak,221333,2022-4-3
mRCfFS0SsCk,1616199,2022-4-3
22KzOHuTiAQ,16640,2022-4-3
VFpOBazE3rs,345682,2022-4-3
ACImtqaabpw,643776,2022-4-3
aWv2KjaFqBA,2317440,2022-4-3
uBS7xpLWSNM,1536373,2022-4-3
Tm28179erkY,655894,2022-4-3
k-q93ccVQqM,604908,2022-4-3
XfzkyqTPafo,1360614,2022-4-3
lUoBNjIWiAc,1579212,2022-4-3
mrc2uXkJles,328579,2022-4-3
5A_RqpENxvg,270707,2022-4-3
B_HAwShg1kY,171069,2022-4-3
tlVNXn1wFwo,125564,2022-4-3
LMYIam2RFkg,1632452,2022-4-3
wVfp1NPf928,927937,2022-4-3
aozNBX2dF6c,2475210,2022-4-3
d1SPCBrEYSA,671560,2022-4-3
ZGYT1x4bNUo,538730,2022-4-3
BXB26PzV31k,8845560,2022-4-3
4F9jLdTTuT0,327926,2022-4-3
6Wbto57VKWk,3039581,2022-4-3
s0p7jwJKkzs,273823,2022-4-3
8jsvz5Bdv7U,74184,2022-4-3
mhvHZpK-9Ss,1556668,2022-4-3
zK3Lev1A2NY,992364,2022-4-3
-t8Za0T1T8M,852805,2022-4-3
jlELf83gpBw,232567,2022-4-3
S68M2xaqGGE,19432,2022-4-3
T3VxM1ae9uM,270583,2022-4-3
23nEnPOXLEk,1321501,2022-4-3
rzV_EmHIvlo,957536,2022-4-3
4IG4BYARwZI,214801,2022-4-3
hPQFsU7ichI,104178,2022-4-3
BAx2GtYGJxs,433027,2022-4-3
beSTVUWjDPI,102508,2022-4-3
KRqA47qytz0,1119241,2022-4-3
-9wUbw5qevU,585524,2022-4-3
hRlcSh3VoA4,97615,2022-4-3
pOsqlM_6JcI,717138,2022-4-3
8iin3HQpwSY,304760,2022-4-3
jDoQYN7Axls,21957,2022-4-3
kdYAZZ5SOFk,263240,2022-4-3
8FGFwc3n0lY,451543,2022-4-3
cbKfZy5Jpgk,2509635,2022-4-3
OSw_0FmjmEE,801285,2022-4-3
8Jz0hUbu1mw,1626656,2022-4-3
09xVC-xun_c,517512,2022-4-3
2x86wabH-Qs,1469805,2022-4-3
VupT9JCJaOY,4541778,2022-4-3
TIgcVT4SfGw,3007431,2022-4-3
ECkxzFgbJqQ,2528963,2022-4-3
QO_RNBWxx94,325916,2022-4-3
hYUBjfxfzIk,153703,2022-4-3
6N6kY2_W37k,727557,2022-4-3
7P5oggg7aSE,762319,2022-4-3
EpuB_c03dZ0,106490,2022-4-3
kK8ajwVjBEI,673981,2022-4-3
OrecUhOUpbw,317564,2022-4-3
ULtGHb83pTI,462861,2022-4-3
TMJAy5_i1JA,618030,2022-4-3
0DzqJQggP9s,954759,2022-4-3
NuxUU0RO4nY,708689,2022-4-3
qy1v9m1FCCg,360345,2022-4-3
Jo0u34m6HuQ,176388,2022-4-3
yvfKJnuDK7s,149377,2022-4-3
wLmMSJXoQ8A,136531,2022-4-3
cDKmDiAwikE,146793,2022-4-3
cblBnU6UL5Y,114940,2022-4-3
uv6VUiqkDHI,109529,2022-4-3
hFlfVwam9sw,101685,2022-4-3
NUwMo_epcD8,93632,2022-4-3
zPFxKxo1ZgM,68447,2022-4-3
EULWO7E4w8s,67233,2022-4-3
ihREuw5PKs4,67487,2022-4-3
N1vLs-dZNWw,66796,2022-4-3
6ELw8xouuww,57672,2022-4-3
gJ7N2BQUsuY,59414,2022-4-3
6uN99OAINAY,1923034,2022-4-3
MfLWYoBdkUE,229804,2022-4-3
-lI8zx_2M8c,132200,2022-4-3
N029UUlH1Dc,11314597,2022-4-3
mqwRg9ZgANI,622935,2022-4-3
4bikbA1kR7g,196753,2022-4-3
dkCPkLmU7l4,2072179,2022-4-3
vp8HbGYXpNw,368906,2022-4-3
pmFbqPRFz_8,2821264,2022-4-3
LHSLuBt7aB8,2350041,2022-4-3
aWWhjisKKlA,2488155,2022-4-3
nCyKjz-ie3c,2187014,2022-4-3
7jk8e94Cr7U,782585,2022-4-3
yTb_AvLchgY,11567538,2022-4-3
fXeM0fXvOp8,1578920,2022-4-3
TlSzfEM5NcQ,102549,2022-4-3
NIv_yYKl9tQ,1959861,2022-4-3
NKQvH78Jv04,2476986,2022-4-3
dPX0_IEXVRo,2140879,2022-4-3
dzUfNQaaemk,183475,2022-4-3
7TCcgdMfPco,885796,2022-4-3
0StSX7bhWDs,23222,2022-4-3
YO1V9fn7zYo,543566,2022-4-3
7ZAeFUmGx4Y,95154,2022-4-3
UXQDUhSr8nU,1750421,2022-4-3
wtzsiwOTGGA,895018,2022-4-3
X8j49duZjwc,914946,2022-4-3
eBjPG7oxqFU,2545493,2022-4-3
j28SJWoSbOY,395355,2022-4-3
6bp8E4juzhY,25506,2022-4-3
kPyLnwSXqkA,996681,2022-4-3
2pYaIr-4pfA,1010171,2022-4-3
RpiPeAKx3Rc,916335,2022-4-3
SNX6Gck9UIE,873378,2022-4-3
R5yfM_UlucY,3171336,2022-4-3
HxpsO2WeCNw,1601616,2022-4-3
Sv3HckLI7kg,251672,2022-4-3
0firv69LkgI,3413010,2022-4-3
9x__xN3TUh8,585547,2022-4-3
R3OxEcOpT0M,1555008,2022-4-3
QaEW5hhLxuk,139425,2022-4-3
Hl1-8j9OJyo,1405618,2022-4-3
_H0wcyOYqBE,117853,2022-4-3
uCfjf3rvTJY,1841455,2022-4-3
IT7mfF97m3w,361881,2022-4-3
y2vrlxmOp7U,354730,2022-4-3
8rNFX-kZvQQ,29103,2022-4-3
Wl9EcS5As2w,1108137,2022-4-3
zREufEpj0zM,667223,2022-4-3
PxiiB40eTWY,449944,2022-4-3
_qmAo83zOUg,290717,2022-4-3
vz4m-D30SAw,1206134,2022-4-3
fsPSaFbonGo,727923,2022-4-3
I9rvEDBfyaY,189857,2022-4-3
7jDkn2TzxJk,1534381,2022-4-3
uFJHdT_ie9U,6125931,2022-4-3
Zc05le75CfI,2197488,2022-4-3
pKJErsN-ylU,1302191,2022-4-3
N_eK0ujrhmY,500553,2022-4-3
-HZ9gAiIoAw,97711,2022-4-3
IGviVpVE1fA,553858,2022-4-3
Py21QCndbxc,2009100,2022-4-3
EkAlXnJPVPA,195487,2022-4-3
4Hg0Nchl3HU,1421337,2022-4-3
ibXRzMUUWPE,0,2022-4-3
dmzY4R2QLfM,228734,2022-4-3
5EuqR0GavMk,167650,2022-4-3
2ON2ZZHarMw,663420,2022-4-3
MQ-QnXZR4mc,501969,2022-4-3
8vZOV32ICAs,443140,2022-4-3
6OHFULja-4s,94177,2022-4-3
9yBLZKFKXyg,3788643,2022-4-3
AAwJ0_uqhb4,793270,2022-4-3
QpWoW36wJII,423567,2022-4-3
1KUZHKI-BDk,2712166,2022-4-3
s-wDgxGCj4g,1302782,2022-4-3
X_Z8XP22mMo,187665,2022-4-3
aINNB2g6cIA,165795,2022-4-3
o6C7-azdU7I,122297,2022-4-3
pNdwmpntGMk,108770,2022-4-3
aetXqd9B8WE,10644699,2022-4-3
mFLu8TKDsrk,402164,2022-4-3
pgQ7t90WqQI,309077,2022-4-3
E6LWLQjgynE,1282668,2022-4-3
6W749jRBg-4,850006,2022-4-3
vjBZzYN3aAs,1359207,2022-4-3
Qls96eA-n6Y,1711940,2022-4-3
4ZRsOI1RCN4,455942,2022-4-3
e-mI0HJr3VA,220123,2022-4-3
aWGed8Cqy7g,148055,2022-4-3
OTEZi88c6dc,118156,2022-4-3
stmZAThUl64,1518498,2022-4-3
swX1O_a_vAk,1034724,2022-4-3
2UP3DO56dh4,337620,2022-4-3
c1M_MllbaBs,488212,2022-4-3
b5djTDjlTNM,120606,2022-4-3
cWDRKNLFBmc,36535,2022-4-3
4IRmpJmoefA,18020,2022-4-3
_3wLBFyS5qU,446659,2022-4-3
fGnwsd9cM-4,448875,2022-4-3
U-9M-BjFYMc,912487,2022-4-3
4N3smY1pKgo,779925,2022-4-3
MxwV963ZNEU,235163,2022-4-3
IxOjRtMv3Cg,868080,2022-4-3
bhkfm1dX7BM,341751,2022-4-3
na6bysYNuS0,1375120,2022-4-3
zDBDb3T728c,527018,2022-4-3
XnbxAaIJHfI,458929,2022-4-3
Lw3sBpkC3Rw,296831,2022-4-3
yOsls1Swb_o,927678,2022-4-3
SqrwHmo_sGg,527459,2022-4-3
TXD4qJHN4ac,676632,2022-4-3
o9r6lFYK9SE,706233,2022-4-3
tNBq_N2C64A,322781,2022-4-3
CEvh8XRjvY4,841401,2022-4-3
ij10Puyh8qc,210780,2022-4-3
03bbzlaPhvQ,337867,2022-4-3
HSC3BheJuhU,1069169,2022-4-3
AUP3OI9Yhmc,719832,2022-4-3
D8pdSRs_C4o,465320,2022-4-3
nCQ_zZIiGLA,1637027,2022-4-3
5t60NWXXkQI,334146,2022-4-3
0oMT_6Zu4a4,576722,2022-4-3
NmVGKfz0MEs,291644,2022-4-3
SF-_47-oCtk,472968,2022-4-3
wQ1_0oeXW6M,378903,2022-4-3
kVpUEVhrC0U,46079,2022-4-3
lcBPKULc8vE,188099,2022-4-3
Kwq2AG0Dm0k,222793,2022-4-3
Dr44J7r125Y,206087,2022-4-3
Cs2Ns8u5Agg,125915,2022-4-3
SccWdDlgQU0,124123,2022-4-3
NOrfhrL0D9k,91878,2022-4-3
